id,entry_date,inventory_number,author,title,publisher,city,year,category_id,call_number_author,call_number_title,category_name,source,quantity,status
114,28-4-2023,168/SMPN3 KDR/2023,DR IMADE TITIB,PETUNJUK TEKNIS PELAKSANAAN DHARMA WACANA,PARAMITA SURABAYA,SURABAYA,2005,204,TIT,PET,TEORI AGAMA,DAK203,1,BAIK
115,28-4-2023,169/SMPN3 KDR/2023,PROF DR AHMAD MUBARAK M.A,BUKU SERI AKHLAK MULIA SEHAT ITU NIKMAT,IMPERIAL BHAKTI UTAMA,JAKARTA,2008,297,AHM,BUK,"NORMA ETIK, KARAKTER",DAK203,1,BAIK
116,28-4-2023,170/SMPN3 KDR/2023,PROF DR AHMAD MUBARAK M.A,AKHLAK MULIA SALING MENGHORMATI,WAHANA AKSARA PRIMA,JAKARTA,2007,291.1,AHM,AKH,"HUBUNGAN SIKAP,AGAMA",DAK203,1,BAIK
117,28-4-2023,171/SMPN3 KDR/2023,DRS I NYOMAN SINGGIN WIKARMAN ,SANGGAH KEMULAN,PARAMITA SURABAYA,SURABAYA,1998,290,SIN,SAN,PERBANDINGAN AGAMA ,DAK203,1,BAIK
118,28-4-2023,172/SMPN3 KDR/2023,PROF DR DEWA MADE TANTERA KERAMAS,PUTRA SESANA,PARAMITA SURABAYA,SURABAYA,2008,294.5,DEW,PUT,"HINDUISME,TERMASUK BRAHMANISME",DAK203,1,BAIK
119,28-4-2023,173/SMPN3 KDR/2023,DRS INYOMAN SINGGIN WIKARMAN,BAYUH OTON,PARAMITA SURABAYA,SURABAYA,1998,294,SIN,BAY,AGAMA ASAL INDIA ,DAK203,1,BAIK
120,28-4-2023,174/SMPN3 KDR/2023,DRS.I WAYAN DUNIA,JENIS-JENIS BANTEN TEBASAN,PARAMITA SURABAYA,SURABAYA,2009,294,DUN,JEN,AGAMA ASAL INDIA ,DAK203,1,BAIK
121,28-4-2023,175/SMPN3 KDR/2023,IB WIKA KRISNA,MENCEGAH STRESS BERSAMA HINDU,PARAMITA SURABAYA,SURABAYA,2004,200,WIK,MEN,AGAMA,DAK203,1,BAIK
122,28-4-2023,176/SMPN3 KDR/2023,I MADE NADA ATMAJA,ETIKA HINDU,PARAMITA SURABAYA,SURABAYA,2010,294,NAD,ETI,AGAMA ASAL INDIA ,DAK203,1,BAIK
123,28-4-2023,177/SMPN3 KDR/2023,S DANANJAYA,MEMUJA TUHAN DENGAN PUJA TRISANDHYA,PUSTAKA BALI POST,DENPASAR,2007,200,DAN,MEM,AGAMA,DAK203,1,BAIK
124,28-4-2023,178/SMPN3 KDR/2023,BINTANG NUSANTARA,MEMBANGUN KOMUNITAS MURID YESUS,KANSIUS,JAKARTA,2011,2X5,BIN,MEM,AKHLAK DAN TASAWUF,DAK203,1,BAIK
125,29-4-2023,179-180/SMPN3 KDR/2023,PROF DR AHMAD MUBARAK M.A,BUKU SERI AKHLAK MULIA RUMAHKU SURGAKU,WAHANA AKSARA PRIMA,JAKARTA,2008,2X5,AHM,BUK,AKHLAK DAN TASAWUF,DAK203,1,BAIK
126,29-4-2023,181-182/SMPN3 KDR/2023,SYAHRUDIN EL-FIKRI,SEHAT DENGAN WUDHU,AL MAWARDI PRIMA,JAKARTA,2014,2X4,SYA,SHE,HUKUM ISLAM,DAK203,2,BAIK
127,29-4-2023,183-189/SMPN3 KDR/2023,UDI SUKRAMA S.E,AKHLAK MULIA BAHAGIA DENGAN JUJUR,SARANA PANCA KARYA NUSA,BANDUNG,2007,2X5,UDI,AKH,AKHLAK DAN TASAWUF,DAK203,7,BAIK
128,29-4-2023,190-194/SMPN3 KDR/2023,DRS SUHENDIANA NOOR,SAINS UNTUK PEMULA 8 MARI BERMAIN MAGNET,SETIA PURNA INVES,BANDUNG,2007,"372,3",SUH,MAR,"SAINS,TEKOLOGI,KESEHATAN",DAK203,5,BAIK
129,29-4-2023,195-198/SMPN3 KDR/2023,DRS SUHENDIANA NOOR,SAINS UNTUK PEMULA 1 MARI BERMAIN GERAK,SETIA PURNA INVES,BANDUNG,2007,"372,3",SUH,MAR,"SAINS,TEKOLOGI,KESEHATAN",DAK203,4,BAIK
130,29-4-2023,199-203/SMPN3 KDR/2023,DRS SUHENDIANA NOOR,SAINS UNTUK PEMULA 3 MARI BERMAIN KELEMBAMAN GESEKAN,SETIA PURNA INVES,BANDUNG,2007,"372,3",SUH,MAR,"SAINS,TEKOLOGI,KESEHATAN",DAK203,5,BAIK
131,29-4-2023,204-208/SMPN3 KDR/2023,DRS SUHENDIANA NOOR,SAINS UNTUK PEMULA 6 MARI BERMAIN CAHAYA,SETIA PURNA INVES,BANDUNG,2007,"372,3",SUH,MAR,"SAINS,TEKOLOGI,KESEHATAN",DAK203,5,BAIK
132,29-4-2023,209-213/SMPN3 KDR/2023,DRS SUHENDIANA NOOR,SAINS UNTUK PEMULA 2 MARI BERMAIN KESEIMBANGAN,SETIA PURNA INVES,BANDUNG,2007,"372,3",SUH,MAR,"SAINS,TEKOLOGI,KESEHATAN",DAK203,5,BAIK
133,29-4-2023,214-215/SMPN3 KDR/2023,DRS SUHENDIANA NOOR,SAINS UNTUK PEMULA 5 MARI BERMAIN BUNYI,SETIA PURNA INVES,BANDUNG,2007,"372,3",SUH,MAR,"SAINS,TEKOLOGI,KESEHATAN",DAK203,2,BAIK
134,29-4-2023,216-220/SMPN3 KDR/2023,DRS SUHENDIANA NOOR,SAINS UNTUK PEMULA 4 MARI BERMAIN PESAWAT SEDERHANA,SETIA PURNA INVES,BANDUNG,2007,"372,3",SUH,MAR,"SAINS,TEKOLOGI,KESEHATAN",DAK203,5,BAIK
135,29-4-2023,221-224/SMPN3 KDR/2023,DRS SUHENDIANA NOOR,SAINS UNTUK PEMULA 10 MARI BERMAIN PESAWAT SEDERHANA,SETIA PURNA INVES,BANDUNG,2007,"372,3",SUH,MAR,"SAINS,TEKOLOGI,KESEHATAN",DAK203,4,BAIK
136,29-4-2023,225-228/SMPN3 KDR/2023,DRS SUHENDIANA NOOR,SAINS UNTUK PEMULA 7 MARI BERMAIN PESAWAT SEDERHANA,SETIA PURNA INVES,BANDUNG,2007,"372,3",SUH,MAR,"SAINS,TEKOLOGI,KESEHATAN",DAK203,4,BAIK
137,29-4-2023,229-232/SMPN3 KDR/2023,DRS SUHENDIANA NOOR,SAINS UNTUK PEMULA 9 MARI BERMAIN PESAWAT SEDERHANA,SETIA PURNA INVES,BANDUNG,2007,"372,3",SUH,MAR,"SAINS,TEKOLOGI,KESEHATAN",DAK203,4,BAIK
138,29-4-2023,233-234/SMPN3 KDR/2023,I MADE TITIB,MENUMBUHKEMBANGKAN PENDIDIKAN BUDHI PEKERTI ANAK,PUSTAKA BALI POST,JAKARTA,2002,372,TIT,MEN,PENDIDIKAN DASAR,DAK203,2,BAIK
139,29-4-2023,235-237/SMPN3 KDR/2023,KUSUMANINGTUTI S.SOETIONO,MENGENAL OTORITAS JASA KEUANGAN DAN INDUSTRI JASA,OJK,JAKARTA,2014,332.4,KUS,MEN,"HUBUNGAN NEGARA,HAK SIPIL",DAK203,3,BAIK
140,29-4-2023,238-239/SMPN3 KDR/2023,S.R DIDA YUGANTARA,BUDI PEKERTI KETIKA MAKAN,KARYA MANDIRI PRATAMA,JAKARTA,2006,"394,1",DID,BUD,"KEBIASAAN UMUM,MAKAN,MINUM",DAK203,2,BAIK
141,29-4-2023,240-241/SMPN3 KDR/2023,T.NOORIYAH,HIKAYAT JEMBER,BINTANG BOOKS,SURABAYA,2009,398,NOO,HIK,FOLKLOR,DAK203,2,BAIK
142,29-4-2023,242-243/SMPN3 KDR/2023,"DR.MARTIN,M PD",DASAR-DASAR PERENCANAAN PENDIDIKAN,RAJAGRAFINDO PERSADA,JAKARTA,2014,371.2,MAR,DAS,HAL UMUM,DAK203,2,BAIK
143,29-4-2023,244-247/SMPN3 KDR/2023,"AHMAD THOMMY H,S.S",INDONESIAN FOLKTALES,ERA PUSTAKA UTAMA,SURAKARTA,2010,398,THO,IND,FOLKLOR,DAK203,4,BAIK
144,29-4-2023,248-249/SMPN3 KDR/2023,ASEP RACHMAT,REVITALASI GUGUS SEKOLAH,SARANA PANCA KARYA NUSA,BANDUNG,2009,379,ASE,REV,PENDIDIKAN DASAR,DAK203,2,BAIK
145,29-4-2023,250-255/SMPN3 KDR/2023,"MAYA ROHMAYATI,S.S",AKHLAK MULIA MUSYAWARAH UNTUK MUFAKAT,SARANA PANCA KARYA NUSA,BANDUNG,2007,"321,8",MAY,AKH,"SISTEM NEGARA,PEMERINTAH",DAK203,6,BAIK
146,29-4-2023,258-259/SMPN3 KDR/2023,ASROFUDDIN NUR WIDODO,AKU BANGGA MENJADI ANGGOTA DPR,ARMANDELTA SELARAS,JAKARTA,2010,306,ASR,AKU,LEMBAGA INSTITUSI,DAK203,2,BAIK
147,29-4-2023,260-261/SMPN3 KDR/2023,MELINDA AGUSTINA,DONGENG PUTRI CINDERLELLA,KARYA GEMILANG UTAMA,,SURABAYA,398,MEL,DON,FOLKLOR,DAK203,2,BAIK
148,29-4-2023,262-266/SMPN3 KDR/2023,ELIN ROSALIN,BAGAIMANA MENJADI GURU INSPIRATIF,KARSA MANDIRI PERSADA,BANDUNG,2008,371.1,ELI,BAG,"PENDIDIKAN,SEKOLAH NEGERI",DAK203,5,BAIK
149,29-4-2023,267-268/SMPN3 KDR/2023,CEPI TRIATNA,BAGAIMANA MENJADI GURU PENULIS,CITRA PRAYA,BANDUNG,2007,371.1,CEP,BAG,FOLKLOR,DAK203,2,BAIK
150,2-5-2023,269-270/SMPN3 KDR/2023,PUPUT MUGIATI,LEGENDA DAN DONGENG NUSANTARA TANDUK ALAM,PRIMA JAYA SURABAYA,,SURABAYA,398,PUP,TAN,FOLKLOR,DAK203,2,BAIK
151,2-5-2023,271-272/SMPN3 KDR/2023,AMINUDIN,BELAJAR MENJADI SESEORANG PENDONGENG,PRIBUMI MEKAR,BANDUNG,2006,372.6,AMI,BEL,"PENDIDIKAN DASAR,PELAJARAN",DAK203,2,BAIK
152,2-5-2023,273-274/SMPN3 KDR/2023,ERNA SUSILOWATI,BADAN USAHA,WIDYA DUTA GRAFIKA,SURAKARTA,2010,306.4,ERN,BAD,LEMBAGA INSTITUSI,DAK203,2,BAIK
153,2-5-2023,275-277/SMPN3 KDR/2023,SITI FIKRIYAH,HAM KEWARGANEGARAAN DAN KONSTITUSI,NOBEL EDUMEDIA,JAKARTA,2008,323.6,SIT,HAM,HUBUNGAN NEGARA DENGAN WARGA,DAK203,3,BAIK
154,2-5-2023,278-280/SMPN3 KDR/2023,I MADE MUNGGAH,MED-MEDAN TRADISI UNIK DARI SESETAN,PUSTAKA BALI POST,DENPASAR,2008,394.2,MUN,MED,"KEBIASAAN UMUM,PERISTIWA KUSUS",DAK203,3,BAIK
155,2-5-2023,281-282/SMPN3 KDR/2023,DYAH SUDARI S.E,BADAN-BADAN USAHA,PUSTAKA UTAMA,SURAKARTA,2008,"353,09",DYA,BAD,BADAN KHUSUS,DAK203,2,BAIK
156,2-5-2023,283/SMPN3 KDR/2023,MB RAHIMSYAH,DONGENG PENGANTAR TIDUR PUTRI SALJU,DELIMA SOLO,SOLO,2009,398,RAH,DON,FOLKLOR,DAK203,1,BAIK
157,2-5-2023,284/SMPN3 KDR/2023,MELINDA AGUSTINA,DONGENG PUTRI SALJU,KARYA GEMILANG UTAMA,,SURABAYA,398,MEL,DON,FOLKLOR,DAK203,1,BAIK
158,2-5-2023,285-291/SMPN3 KDR/2023,ASKURIFAI BAKSIN,APLIKASI PRAKTIS PENGAJARAN SASTRA,PRIBUMI MEKAR,BANDUNG,2008,372.6,ASK,APL,"PENDIDIKAN DASAR,KESUSASTRAAN ",DAK203,7,BAIK
159,2-5-2023,294-295/SMPN3 KDR/2023,HENDY HERMAWAN,MENGELOLA MAJALAH SEKOLAH,CITRA PRAYA,BANDUNG,2008,371.32,HEN,MEN,"HAL UMUM,BUKU PELAJARAN ",DAK203,2,BAIK
160,2-5-2023,296-297/SMPN3 KDR/2023,ENJAH TAKARI R,PENELITIAN TINDAKAN KELAS,GENESINDO,BANDUNG,2008,370.7,ENJ,PEN,TEORI PENDIDIKAN ,DAK203,2,BAIK
161,2-5-2023,298-300/SMPN3 KDR/2023,EDI WARSIDI,APAKAH PEMANASAN GLOBAL ITU,RIZKY ADITYA,JAKARTA,2015,363,EDI,APA,LAIN-LAIN MASALAH ,DAK203,3,BAIK
162,2-5-2023,301-303/SMPN3 KDR/2023,T. BACHTIAR,KEHIDUPAN MASYARAKAT BAJAU,AZKA PRESS,,2006,300,BAC,KEH,ILMU SOSIAL,DAK203,3,BAIK
163,2-5-2023,304-305/SMPN3 KDR/2023,DINDIN NASRUDIN,MELIRIK POTENSI DESA MENUJU MASYARAKAT SEJAHTERA,KARYA MANDIRI PRATAMA,JAKARTA,2007,307.7,DIN,MEL,"MASYARAKAT,PERSEKUTUAN HIDUP",DAK203,2,BAIK
164,2-5-2023,306-307/SMPN3 KDR/2023,DR.ACHMAD JUNTIKA NURIHSAN M P.D,STRATEGI LAYANAN BIMBINGAN DAN KONSELING,REFIKA ADITAMA,BANDUNG,2010,"371,4",JUN,STR,"PENDIDIKAN,BIMBINGAN ",DAK203,2,BAIK
165,2-5-2023,308-309/SMPN3 KDR/2023,"DR.H.DALMAN,M.PD",KETERAMPILAN MEMBACA,RAJAGRAFINDO PERSADA,JAKARTA,2013,372.34,DAL,KET,PENDIDIKAN DASAR,DAK203,2,BAIK
166,2-5-2023,310-311/SMPN3 KDR/2023,KANDUK SUPUTRA,KI PASUNG GRIGIS MAHAPATIH SAKTI BALI AGA,EMPAT WARNA KOMUNIKASI,DENPASAR,2006,398,KAN,KIS,FOLKLOR,DAK203,2,BAIK
167,2-5-2023,312-314/SMPN3 KDR/2023,"PROF.DR.ACHMAD MUBAROK,M.A",AKHLAK MULIA MERAIH KESUKSESAN,WAHANA AKSARA PRIMA,JAKARTA,2007,371.1,MUB,AKH,"PENDIDIKAN ,PENGAJAR",DAK203,3,BAIK
168,2-5-2023,315-316/SMPN3 KDR/2023,FITRI NURHARTATI,KOPERASI  SYARIAH,ERA ADICITRA INTERMEDIA,SURAKARTA,2008,334,FIT,KOP,HUKUM SOSIAL,DAK203,2,BAIK
169,2-5-2023,317-320/SMPN3 KDR/2023,NUR ASIAH,GENERASI TAAT HUKUM,MEDIANTARA SEMESTA,JAKARTA,2009,340,NUR,GEN,ILMU HUKUM,DAK203,4,BAIK
170,2-5-2023,321-323/SMPN3 KDR/2023,DEWI ASTUTI S.SOS,PERBUATAN UNTUK MENINGKATKAN KEBAIKAN,SARANA PANCA KARYA NUSA,BANDUNG,2007,371.32,DEW,PER,"PENDIDIKAN,BUKU PELAJARAN",DAK203,3,BAIK
171,2-5-2023,324-329/SMPN3 KDR/2023,"PROF DRS C.S.T KANSIL,SH",MEMAHAMI PEMERINTAHAN INDONESIA,PERCA,JAKARTA,2008,342,KAN,MEM,HUKUM KONSTITUSIONAL,DAK203,6,BAIK
172,2-5-2023,330-335/SMPN3 KDR/2023,ERMA YULIHASTINI,BEKERJA SEBAGAI POLISI,ERLANGGA GROUP,GUNUNG PUTRI,2008,344.052,ERM,BEK,GOLONGAN HUKUM ,DAK203,5,BAIK
173,2-5-2023,338-339/SMPN3 KDR/2023,FIDELARA,SEJARAH HUKUM DAN KONSTITUSI DI INDONESIA,ARMANDELTA SELARAS,JAKARTA,2010,340,FID,SEJ,ILMU HUKUM,DAK203,2,BAIK
174,2-5-2023,338-339/SMPN3 KDR/2023,WIDODO,AKU BANGGA MENJADI HAKIM,ARMANDELTA SELARAS,JAKARTA,2010,"347,014",WID,AKU,"HUKUM PERDATA,PENGADILAN",DAK203,2,BAIK
175,2-5-2023,340-341/SMPN3 KDR/2023,NUGROHO YUWANANTO,MENJADI DIRIGEN ORKESTRA SAINS DAN MATEMATIKA,EMPAT PILAR PENDIDIKAN,YOGYAKARTA,2010,370.7,NUG,MEN,PENDIDIKAN ,DAK203,2,BAIK
176,3-5-2023,342-343/SMPN3 KDR/2023,ASEP DADANG,PENANAMAN AKHLAK DENGAN CERITA,GLOBALINDO ,BANDUNG,2006,370.1,ASE,PEN,"FILSAFAT,TEORI PENDIDIKAN",DAK203,2,BAIK
177,3-5-2023,344-345/SMPN3 KDR/2023,WIJI RAHAYU,MEMAHAMI HAKIKAT BANGSA DAN NEGARA,DJATNIKA BANDUNG,BANDUNG,2010,323.6,WIJ,MEM,"HAK POLITIK,KEWARGANEGARAAN",DAK203,2,BAIK
178,3-5-2023,346-347/SMPN3 KDR/2023,ASROFUDDIN NUR WIDODO,AKU BANGGA MENJADI ANGGOTA AURI,ARMANDELTA SELARAS,JAKARTA,2015,300,ASR,AKU,ILMU SOSIAL,DAK203,2,BAIK
179,3-5-2023,348-349/SMPN3 KDR/2023,FILYAN AND GIBRAN,KISAH LEGENDA MALIN KUNDANG SI ANAK DURHAKA,KARYA GEMILANG UTAMA,,SURABAYA,398.209,FIL,MAL,FOLKLOR,DAK203,2,BAIK
180,3-5-2023,350-351/SMPN3 KDR/2023,FIDELARA,SEJARAH HUKUM DI INDONESIA,ARMANDELTA SELARAS,JAKARTA,2015,342,FID,SEJ,HUKUM KONSTITUSIONAL,DAK203,2,BAIK
181,3-5-2023,352-353/SMPN3 KDR/2023,SHOLEHUDDIN,BELAJAR UNTUK BERKARYA,INTIMEDIA CIPTANUSANTARA,JAKARTA,2015,370.19,SHO,BEL,ASPEK SOSIAL PENDIDIKAN,DAK203,2,BAIK
182,3-5-2023,354-358/SMPN3 KDR/2023,LUSIANA RUMINTANG,BEKERJA SEBAGAI DIPLOMAT,ERLANGGA GROUP,JAKARTA,2009,353.1, LUS,DIP,PEMERINTAH PUSAT ,DAK203,4,BAIK
183,3-5-2023,359-360/SMPN3 KDR/2023,TJAHJONO WIDIJANTO,PENGAJARAN SASTRA YANG MENYENANGKAN, PRIBUMI MEKAR,BANDUNG,2007,371.3,TJA,PEN,"PENDIDIKAN,METODE MENGAJAR",DAK203,2,BAIK
184,3-5-2023,361-362/SMPN3 KDR/2023,ASROFUDDIN NUR WIDODO,AKU BANGGA MENJADI ANGGOTA TENTARA NASIONAL INDONESIA,ARMANDELTA SELARAS,JAKARTA,2010,355.31,ASR,AKU,ILMU KEMILITERAN ,DAK203,2,BAIK
185,3-5-2023,363-364/SMPN3 KDR/2023,"PROF.DR.ACHMAD MUBAROK,M.A",AKHLAK MULIA MENCIPTAKAN KEDAMAIAN,WAHANA AKSARA PRIMA,,2007,370,MUB,AKH,PENDIDIKAN ,DAK203,2,BAIK
186,3-5-2023,365-366/SMPN3 KDR/2023,RIA ROSSA KURNIAWATIN ,KERJA SAMA DI LINGKUNGAN,SARANA PANCA KARYA NUSA,,2009,371.1,RIA,KER,"PENDIDIKAN ,PENGAJAR",DAK203,2,BAIK
187,3-5-2023,367-368/SMPN3 KDR/2023,HAMZAH ,AKU BANGGA MENJADI POLISI,ARMANDELTA SELARAS,JAKARTA,2010,351.74,HAM,AKU,KEPOLISIAN ,DAK203,2,BAIK
188,3-5-2023,369-370/SMPN3 KDR/2023,BAMBANG TRIM ,MEROKOK ITU KONYOL,GANECA EXAT,JAKARTA,2006,300.2,BAM,MER,ILMU SOSIAL,DAK203,2,BAIK
189,3-5-2023,371-372/SMPN3 KDR/2023,JOKO P,HINDARI NAPZA, MEDIATAMA,SURAKARTA,2007,362.2,JOK,HIN,"KESEJAHTRAAN SOSIAL,SAKIT MENTAL",DAK203,2,BAIK
190,3-5-2023,373-374/SMPN3 KDR/2023,M. NASHIR AZKIYA,CINTA KELUARGA,SARANA PANCA KARYA NUSA,,2009,371.1,NAS,CIN,"PENDIDIKAN ,PENGAJAR",DAK203,2,BAIK
191,3-5-2023,375-376/SMPN3 KDR/2023,FIDELARA,MISTERI RANUPANE,BINA SUMBER DAYA MIPA,JAKARTA,2015,398,FID,MIS,FOLKLOR,DAK203,2,BAIK
192,3-5-2023,377-381/SMPN3 KDR/2023,FITRYAN G.DENNIS,BEKERJA SEBAGAI NEWS PRESENTER,ERLANGGA GROUP,JAKARTA,2008,384.5,FIT,BEK,KOMUNIKASI TELEKOMUNIKASI ,DAK203,5,BAIK
193,3-5-2023,382/SMPN3 KDR/2023,EKO PRAPTANTO,SEJARAH INDONESIA ZAMAN KEBANGKITAN NASIONAL 5,BINA SUMBER DAYA MIPA,JAKARTA,2010,"321,03",EKO,KEB,SISTEM PEMERINTAH KEBANGKITAN NASIONAL,DAK203,1,BAIK
194,3-5-2023,383/SMPN3 KDR/2023,EKO PRAPTANTO,SEJARAH INDONESIA ZAMAN ORDE LAMA 8,BINA SUMBER DAYA MIPA,JAKARTA,2010,"321,03",EKO,ORD,SISTEM PEMERINTAH KEBANGKITAN NASIONAL,DAK203,1,BAIK
195,3-5-2023,384/SMPN3 KDR/2023,EKO PRAPTANTO,SEJARAH INDONESIA ZAMAN ORDE BARU 9,BINA SUMBER DAYA MIPA,JAKARTA,2010,321,EKO,ORD,"SISTEM PEMERINTAH,NEGARA",DAK203,1,BAIK
196,3-5-2023,385/SMPN3 KDR/2023,EKO PRAPTANTO,SEJARAH INDONESIA ZAMAN KEMERDEKAAN DAN DEPLOMASI,BINA SUMBER DAYA MIPA,JAKARTA,2010,321,EKO,KEM,"SISTEM PEMERINTAH,NEGARA",DAK203,1,BAIK
197,3-5-2023,386-387/SMPN3 KDR/2023,FITRYAN G.DENNIS,BEKERJA SEBAGAI PRODUSER,ERLANGGA GROUP,JAKARTA,2010,371.4,FIT,BEK,"BIMBINGAN,PENYULUHAN PENDIDIKAN ",DAK203,2,BAIK
198,3-5-2023,388-389/SMPN3 KDR/2023,MB RAHIMSYAH,ASAL MULA DANAU TOBA,MEDIA PUSTAKA,,2016,398,RAH,ASA,FOLKLOR,DAK203,2,BAIK
199,3-5-2023,390-392/SMPN3 KDR/2023,PROF.I GUSTI GEDE ARDANA,PEMBERDAYAAN KEARIFAN LOKAL MASYRAKAT BALI,PUSTAKA TARUKAN AGUNG,DENPASAR,2007,392,ARD,PEM ,KEBIASAAN YG BERHUBUNGAN KEHIDUPAN ,DAK203,3,BAIK
200,3-5-2023,393-394/SMPN3 KDR/2023,ADDRIAN S.T,BELAJAR SAINS ITU MENYENANGKAN,GANECA EXAT,JAKARTA,2004,372.3,ADD,BEL,"SAINS,TEKOLOGI,KESEHATAN",DAK203,2,BAIK
201,4-5-2023,395-396/SMPN3 KDR/2023,ASROFUDDIN NUR WIDODO,AKU BANGGA MENJADI ANGGOTA MPR,ARMANDELTA SELARAS,JAKARTA,2010,300,ASR,AKU,ILMU SOSIAL,DAK203,2,BAIK
202,4-5-2023,397-398/SMPN3 KDR/2023,DEVI ANDRIANA,UANG DAN PEKERJAAN,SARANA PANCA KARYA NUSA,,2009,332.4,DEV,UAN,UANG,DAK203,2,BAIK
203,4-5-2023,399-400/SMPN3 KDR/2023,SHEILA MELVIN,SUKSES BERBISNIS DENGAN BANGSA CINA,GRAFINDO,BANDUNG,2012,338.9,SHE,SUK,"PRODUKSI,PERTUMBUHAN EKONOMI",DAK203,2,BAIK
204,4-5-2023,401-402/SMPN3 KDR/2023,H.SOEMARNO SOEDARSO,MEMBANGUN KEMBALI JATI DIRI BANGSA,ELEX MEDIA KOMPUTINDO ,JAKARTA,2008,320,SOE,MEM,ILMU POLITIK,DAK203,2,BAIK
205,4-5-2023,403-404/SMPN3 KDR/2023,DANDANG A.DAHLAN,LEGENDA KAYU MANIS,ERA PUSTAKA UTAMA,SOLO,2007,398,DAN,LEG,FOLKLOR,DAK203,2,BAIK
206,4-5-2023,405-408/SMPN3 KDR/2023,IAN SMITH,STRATEGI PENILAIAN UNTUK BELAJAR,ERLANGGA GROUP,,2007,370.15,IAN,STR,"PENDIDIKAN,PSIKOLOGI PENDIDIKAN",DAK203,4,BAIK
207,4-5-2023,409-411/SMPN3 KDR/2023,ROY WATSON-DAVIS,STRATEGI PENGAJARAN KREATIF,ERLANGGA GROUP,,2010,370.7,ROY,STR,"PENDIDIKAN,STUDI PENGAJARAN",DAK203,3,BAIK
208,4-5-2023,412-413/SMPN3 KDR/2023,FUJIKO F.FUJIO,DORA EMON PETUALANGAN NOBITA DAN KERAJAAN ROBOT,GRAMEDIA JAKARTA,,2002,398,FUJ,DOR,FOLKLOR,DAK203,2,BAIK
209,4-5-2023,414/SMPN3 KDR/2023,YUDHISTIRA,KISAH NYAI RORO KIDUL,DUA MEDIA,,nan,398,YUD,KIS,FOLKLOR,DAK203,1,BAIK
210,4-5-2023,415/SMPN3 KDR/2023,DR.BENNY A PRIBADI M.A,ESENSI MODEL DESAIN SISTEM PEMBELAJARAN,RAJAGRAFINDO PERSADA,DEPOK,2021,371.3,BEN,ESE,"HAL UMUM,METODE MENGAJAR",DAK203,1,BAIK
211,4-5-2023,416/SMPN3 KDR/2023,PUPUT MUGIATI,ASAL USUL DANAU TOBA,PRIMA JAYA SURABAYA,,,398,PUP,ASA,FOLKLOR,DAK203,1,BAIK
212,4-5-2023,417/SMPN3 KDR/2023,SARDIMAN A.M,INTERAKSI DAN MOTIVASI BELAJAR MENGAJAR,RAJAGRAFINDO PERSADA,JAKARTA,2014,371.3,SAR,INT,"HAL UMUM,METODE MENGAJAR",DAK203,1,BAIK
213,4-5-2023,418/SMPN3 KDR/2023,TIRA IKRANEGARA,ASAL MULA CANDI RORO JONGGRANG,SERBA JAYA,,2008,398,TIR,ASA,FOLKLOR,DAK203,1,BAIK
214,5-5-2023,419/SMPN3 KDR/2023,TIRA IKRANEGARA,ASAL MULA CANDI PRAMBANAN,MEDIA PUSTAKA,,nan,398,TIR,ASA,FOLKLOR,DAK203,1,BAIK
215,5-5-2023,420/SMPN3 KDR/2023,AHMAD FILYAN,SANGKURIANG SACRED SANGKURIANG,KARYA GEMILANG UTAMA,,SURABAYA,398,AHM,SAN,FOLKLOR,DAK203,1,BAIK
216,5-5-2023,421/SMPN3 KDR/2023,I NENGAH TINGGEN,CECIMPEDAN LAN BELADBADAN,TOKO BUKU INDRA JAYA,SINGARAJA,2005,398,TIN,CEC,FOLKLOR,DAK203,1,BAIK
217,5-5-2023,422/SMPN3 KDR/2023,SABINAR,MENGENAL BUDAYA NUSANTARA DAN PRIBAHASA INDONESIA,SINAR CAHAYA ISLAMI,,nan,398.91,SAB,MEN,FOLKLOR,DAK203,1,BAIK
218,5-5-2023,423/SMPN3 KDR/2023,PUPUT MUGIATI,LEGENDA DAN DONGENG NUSANTARA SULTAN DOMAS,PRIMA JAYA SURABAYA,,nan,398,PUP,LEG,FOLKLOR,DAK203,1,BAIK
219,5-5-2023,424/SMPN3 KDR/2023,MB RAHIMSYAH,ASAL MULA CANDI BOROBUDUR,SERBA JAYA,SURABAYA,2011,398,RAH,ASA,FOLKLOR,DAK203,1,BAIK
220,5-5-2023,425/SMPN3 KDR/2023,PUPUT MUGIATI,LEGENDA DAN DONGENG NUSANTARA MALINKUNDANG,PRIMA JAYA SURABAYA,,nan,398,PUP,MAL,FOLKLOR,DAK203,1,BAIK
221,5-5-2023,426/SMPN3 KDR/2023,EDI WARSIDI,KECIL-KECIL BERANI BERKIRIM SURAT,KARSA MANDIRI PERSADA,BANDUNG,2006,390,EDI,KEC,ADAT ISTIADAT DAN KEBIASAAN,DAK203,1,BAIK
222,5-5-2023,427/SMPN3 KDR/2023,SENI APRILIYA,MANAJEMEN KELAS UNTUK MENCIPTAKAN IKLIM BELAJAR,VISINDO MEDIA PERSADA,BANDUNG,2007,371.102,SEN,MAN,HAL UMUM TENTANG PENDIDIKAN,DAK203,1,BAIK
